
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 34 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  14.02.2026 13:40:06.500

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvr_w   , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
    4.900, 2367.75   , 99.9999   , 31.3726   , 83.0391   , 91.6875   , 1300.74   , 1119.45   , 1124.92   , 985.195   , 51.645    , 51.5625   , 18        , 0         , 0         , 0         , -1.5      , 0.892091  , 0.888917  , 17.25     , 37.5      , 38.1389   
    4.950, 2387      , 99.9999   , 31.3726   , 83.3438   , 91.8984   , 1302.58   , 1124.77   , 1128.59   , 985.195   , 52.35     , 52.3438   , 18        , 0         , 0         , 0         , -1.5      , 0.891359  , 0.885744  , 17.25     , 37.6667   , 38.7223   
    5.000, 2398.75   , 99.9999   , 31.3726   , 82.9688   , 92.0391   , 1303.95   , 1130.04   , 1123.55   , 985.195   , 55.205    , 55.0781   , 18.75     , 0         , 0         , 0         , -1.5      , 0.891359  , 0.885744  , 17.25     , 37.8056   , 38        
    5.050, 2405.75   , 99.9999   , 31.7647   , 83.2969   , 92.3438   , 1307.38   , 1130.04   , 1127.38   , 985.195   , 47.34     , 47.2656   , 18        , 0         , 0         , 0         , -1.5      , 0.890626  , 0.882326  , 17.25     , 38.6945   , 38.9723   
    5.100, 2421.25   , 99.9999   , 32.549    , 83.3438   , 92.8125   , 1313.16   , 1130.04   , 1128.01   , 985.195   , 48.735    , 48.4375   , 18        , 0         , 0         , 0         , -1.5      , 0.890626  , 0.895509  , 17.25     , 38.6667   , 39.3611   
    5.150, 2427.25   , 99.9999   , 32.549    , 83.9297   , 93        , 1314.65   , 1135.31   , 1135.2    , 985.195   , 51.515    , 51.5625   , 18.75     , 0         , 0         , 0         , -1.5      , 0.889894  , 0.89673   , 17.25     , 38.9723   , 39.3334   
    5.200, 2436.5    , 99.9999   , 32.9412   , 84.2813   , 93.3281   , 1318.13   , 1137.97   , 1139.34   , 985.195   , 50.68     , 50.3906   , 18        , 0         , 0         , 0         , -1.5      , 0.889894  , 0.895509  , 17.25     , 39.0834   , 40.4445   
    5.250, 2447      , 99.9999   , 33.7255   , 85.0313   , 93.6563   , 1321.6    , 1140.59   , 1148.67   , 985.195   , 46.415    , 46.0938   , 18.75     , 0         , 0         , 0         , -1.5      , 0.889162  , 0.893312  , 17.25     , 40.0556   , 40.5834   
    5.300, 2454.25   , 99.9999   , 34.5098   , 85.1484   , 93.7734   , 1321.99   , 1143.24   , 1149.69   , 985.195   , 46.695    , 46.4844   , 18        , 0         , 0         , 0         , -1.5      , 0.889162  , 0.895509  , 17.25     , 40.1667   , 40.9167   
    5.350, 2468.5    , 99.9999   , 34.902    , 85.6875   , 94.1016   , 1325.98   , 1143.24   , 1156.13   , 985.195   , 46.905    , 46.875    , 18.75     , 0         , 0         , 0         , -1.5      , 0.888429  , 0.893312  , 17.25     , 40.4167   , 40.7778   
    5.400, 2483.75   , 99.9999   , 34.902    , 86.0156   , 94.2422   , 1326.68   , 1148.52   , 1160.12   , 985.195   , 47.045    , 46.875    , 18.75     , 0         , 0         , 0         , -1.5      , 0.888429  , 0.89673   , 17.25     , 40.4445   , 42.5      
    5.450, 2485.5    , 99.9999   , 35.2941   , 86.5547   , 94.6875   , 1331.88   , 1151.17   , 1166.13   , 985.195   , 40.235    , 40.2344   , 18.75     , 0         , 0         , 0         , -1.5      , 0.887453  , 0.901124  , 16.5      , 41.5834   , 41.7223   
    5.500, 2504.5    , 99.9999   , 36.0784   , 86.8828   , 95.0156   , 1334.77   , 1153.79   , 1170.2    , 985.195   , 42.145    , 41.7969   , 18        , 0         , 0         , 0         , -1.5      , 0.887453  , 0.892335  , 16.5      , 41.6389   , 41.0834   
    5.550, 2510.75   , 99.9999   , 36.4706   , 87.6094   , 95.25     , 1336.45   , 1156.45   , 1178.32   , 985.195   , 45        , 46.875    , 18.75     , 0         , 0         , 0         , -1.5      , 0.886476  , 0.882326  , 16.5      , 41.7223   , 43.0556   
    5.600, 2517.5    , 99.9999   , 37.2549   , 87.6797   , 95.4844   , 1338.16   , 1161.72   , 1178.48   , 985.195   , 43.37     , 45.3125   , 18        , 0         , 0         , 0         , -1.5      , 0.886476  , 0.881349  , 16.5      , 42.0834   , 42.6111   
    5.650, 2540      , 99.9999   , 37.6471   , 88.7109   , 96.5391   , 1345.9    , 1164.38   , 1186.33   , 985.195   , 38.35     , 46.0938   , 18        , 0         , 0         , 0         , -1.5      , 0.885744  , 0.887941  , 16.5      , 42.9167   , 43.9723   
    5.700, 2542.5    , 99.9999   , 38.4314   , 89.4375   , 97.1484   , 1349.38   , 1167.03   , 1193.16   , 985.195   , 38.42     , 48.4375   , 18.75     , 0         , 0         , 0         , -1.5      , 0.885744  , 0.898927  , 16.5      , 43.3056   , 43.1111   
    5.750, 2550.5    , 99.9999   , 39.2157   , 90.4219   , 97.5938   , 1351.25   , 1169.65   , 1203.79   , 985.195   , 38.915    , 50        , 18        , 0         , 0         , 0         , -1.5      , 0.884767  , 0.888917  , 16.5      , 43.5834   , 45.8611   
    5.800, 2570.25   , 99.9999   , 40.3922   , 90.2578   , 97.9219   , 1351.33   , 1180.23   , 1198.63   , 985.195   , 39.265    , 53.125    , 15        , 0         , 0         , 0         , -1.5      , 0.884767  , 0.882326  , 16.5      , 44.7778   , 43.7223   
    5.850, 2581      , 99.9999   , 41.5686   , 90.7734   , 98.2969   , 1352.46   , 1177.58   , 1202.07   , 985.195   , 36.905    , 54.6875   , 15.75     , 0         , 0         , 0         , -1.5      , 0.884035  , 0.878175  , 16.5      , 44.75     , 44.9167   
    5.900, 2597.75   , 99.9999   , 42.7451   , 90.9844   , 98.8594   , 1356.68   , 1180.23   , 1202.54   , 985.195   , 39.07     , 58.5938   , 16.5      , 0         , 0         , 0         , -1.5      , 0.884035  , 0.883546  , 16.5      , 45.0556   , 45.5834   
    5.950, 2607.5    , 99.9999   , 43.1373   , 91.7109   , 99.3281   , 1357.34   , 1185.51   , 1207.77   , 985.156   , 36.64     , 60.1563   , 16.5      , 0         , 0         , 0         , -1.5      , 0.883058  , 0.884523  , 16.5      , 46.0278   , 46.1389   
    6.000, 2615      , 99.9999   , 44.3137   , 92.2031   , 99.8906   , 1361.91   , 1190.78   , 1212.15   , 985.156   , 38.975    , 64.0625   , 17.25     , 0         , 0         , 0         , -1.5      , 0.883058  , 0.893312  , 16.5      , 46.1667   , 46.7223   
    6.050, 2629.25   , 99.9999   , 45.4902   , 93.1875   , 100.594   , 1363.01   , 1190.78   , 1219.06   , 985.156   , 39.12     , 67.1875   , 15.75     , 0         , 0         , 0         , -1.5      , 0.882326  , 0.898927  , 16.5      , 46.5      , 47.6111   
    6.100, 2640.75   , 99.9999   , 46.2745   , 93.75     , 101.695   , 1373.44   , 1198.71   , 1222.97   , 985.156   , 41.9      , 70.7031   , 17.25     , 0         , 0         , 0         , -1.5      , 0.882326  , 0.897706  , 16.5      , 46.7778   , 48.25     
    6.150, 2655.25   , 99.9999   , 47.451    , 93.8438   , 101.953   , 1369.77   , 1203.98   , 1221.02   , 985.156   , 37.415    , 71.875    , 18        , 0         , 0         , 0         , -1.5      , 0.881593  , 0.887941  , 16.5      , 47.75     , 48.9445   
    6.200, 2660.5    , 99.9999   , 49.4118   , 94.6172   , 102.516   , 1374.41   , 1206.64   , 1228.24   , 985.156   , 42.6      , 75.7813   , 17.25     , 0         , 0         , 0         , -1.5      , 0.881593  , 0.883546  , 16.5      , 47.9445   , 48.9723   
    6.250, 2673.25   , 99.9999   , 50.5883   , 95.1797   , 102.984   , 1375.78   , 1211.91   , 1232.34   , 985.156   , 40.76     , 77.7344   , 17.25     , 0         , 0         , 0         , -1.5      , 0.880617  , 0.892335  , 16.5      , 47.9445   , 49.6667   
    6.300, 2700.75   , 99.9999   , 51.3726   , 95.4609   , 102.82    , 1370.9    , 1217.19   , 1232.07   , 985.156   , 35.83     , 80.4688   , 12        , 0         , 0         , 0         , -1.5      , 0.880617  , 0.883546  , 16.5      , 49.2223   , 49.5278   
    6.350, 2700.75   , 99.9999   , 52.1569   , 96.0234   , 103.406   , 1375.31   , 1222.5    , 1236.41   , 985.156   , 37.04     , 82.8125   , 15.75     , 0         , 0         , 0         , -1.5      , 0.879884  , 0.878175  , 15.75     , 49.5      , 49.6945   
    6.400, 2718.75   , 99.9999   , 52.1569   , 96.3047   , 103.969   , 1377.89   , 1225.12   , 1237.07   , 985.156   , 41.665    , 86.7188   , 15        , 0         , 0         , 0         , -1.5      , 0.879884  , 0.884523  , 15.75     , 49.5834   , 49.75     
    6.450, 2731      , 99.9999   , 53.3334   , 96.5156   , 104.578   , 1377.11   , 1230.43   , 1233.32   , 985.156   , 37.395    , 90.2344   , 17.25     , 0         , 0         , 0         , -1.5      , 0.878908  , 0.884523  , 15.75     , 50.6945   , 50.0834   
    6.500, 2744.5    , 99.9999   , 54.1177   , 96.9375   , 105.492   , 1386.29   , 1240.98   , 1236.72   , 985.156   , 37.155    , 92.1875   , 17.25     , 0         , 0         , 0         , -1.5      , 0.878908  , 0.88672   , 15.75     , 50.75     , 52.7223   
    6.550, 2760      , 99.9999   , 54.902    , 97.3828   , 105.844   , 1383.75   , 1235.7    , 1239.69   , 985.156   , 41.66     , 94.9219   , 17.25     , 0         , 0         , 0         , -1.5      , 0.877931  , 0.892335  , 15.75     , 51.1112   , 52.4445   
    6.600, 2762.75   , 99.9999   , 56.4706   , 97.8984   , 106.313   , 1387.38   , 1248.91   , 1244.53   , 985.156   , 40.145    , 94.9219   , 17.25     , 0         , 0         , 0         , -1.5      , 0.877931  , 0.894533  , 15.75     , 51.9167   , 52.25     
    6.650, 2794      , 99.9999   , 58.0392   , 98.25     , 107.484   , 1396.48   , 1251.56   , 1245.66   , 985.156   , 42.715    , 94.9219   , 12        , 0         , 0         , 0         , -1.5      , 0.877199  , 0.888917  , 15.75     , 52.3612   , 53.8056   
    6.700, 2797      , 99.9999   , 60        , 99.0938   , 108.094   , 1397.07   , 1256.84   , 1253.83   , 985.156   , 38.94     , 94.5313   , 15.75     , 0         , 0         , 0         , -1.5      , 0.877199  , 0.88672   , 15.75     , 52.6945   , 53.25     
    6.750, 2809.75   , 99.9999   , 62.353    , 99.375    , 108.68    , 1399.22   , 1259.45   , 1254.96   , 985.156   , 38.07     , 94.1406   , 15.75     , 0         , 0         , 0         , -1.5      , 0.876222  , 0.891115  , 15.75     , 53.9445   , 52.8612   
    6.800, 2827.75   , 99.9999   , 65.8824   , 100.242   , 109.289   , 1402.23   , 1264.77   , 1262.97   , 985.156   , 40.24     , 94.9219   , 15        , 0         , 0         , 0         , -1.5      , 0.876222  , 0.888917  , 15.75     , 53.5834   , 56.3056   
    6.850, 2838      , 99.9999   , 67.451    , 100.477   , 109.875   , 1404.77   , 1272.7    , 1263.52   , 985.156   , 40.45     , 94.9219   , 17.25     , 0         , 0         , 0         , -1.5      , 0.87549   , 0.891115  , 15.75     , 54.1945   , 55.5278   
    6.900, 2854      , 99.9999   , 69.8039   , 101.133   , 110.461   , 1406.21   , 1275.31   , 1268.36   , 985.156   , 40.325    , 94.9219   , 16.5      , 0         , 0         , 0         , -1.5      , 0.87549   , 0.895509  , 15.75     , 55.2778   , 56.0834   
    6.950, 2862.5    , 99.9999   , 71.7647   , 100.922   , 111.773   , 1415.63   , 1283.24   , 1264.57   , 985.156   , 40.585    , 94.9219   , 15        , 0         , 0         , 0         , -1.5      , 0.874757  , 0.89673   , 15.75     , 55.8334   , 55.1112   
    7.000, 2884      , 99.9999   , 74.1177   , 101.859   , 112.477   , 1418.48   , 1283.24   , 1274.06   , 985.156   , 41.41     , 94.9219   , 16.5      , 0         , 0         , 0         , -1.5      , 0.874757  , 0.895509  , 15.75     , 56.0556   , 56.8334   
    7.050, 2896      , 99.9999   , 77.2549   , 102.492   , 112.406   , 1410.39   , 1285.9    , 1274.92   , 985.156   , 38.57     , 92.9688   , 15.75     , 0         , 0         , 0         , -1.5      , 0.874025  , 0.897706  , 15.75     , 57.3334   , 56.3334   
    7.100, 2909      , 99.9999   , 80.7843   , 102.422   , 113.367   , 1417.38   , 1296.45   , 1273.05   , 985.156   , 37.965    , 92.1875   , 15.75     , 0         , 0         , 0         , -1.5      , 0.874025  , 0.894533  , 15.75     , 57.4445   , 58.1112   
    7.150, 2922.25   , 99.9999   , 82.353    , 103.43    , 114       , 1420.51   , 1296.45   , 1282.3    , 985.156   , 42.125    , 94.9219   , 17.25     , 0         , 0         , 0         , -1.5      , 0.873292  , 0.89673   , 15.75     , 57.5278   , 59.4445   
    7.200, 2941.75   , 99.9999   , 83.9216   , 103.852   , 114.516   , 1422.77   , 1309.65   , 1285.94   , 985.156   , 35.69     , 87.8906   , 15        , 0         , 0         , 0         , -1.5      , 0.873292  , 0.895509  , 15.75     , 59.1112   , 58.6945   
    7.250, 2954.75   , 99.9999   , 86.6667   , 104.484   , 115.359   , 1424.1    , 1309.65   , 1290.9    , 985.156   , 42.08     , 94.9219   , 16.5      , 0         , 0         , 0         , -1.5      , 0.87256   , 0.88672   , 15.75     , 58.8889   , 59.0278   
    7.300, 2971      , 99.9999   , 89.0196   , 105.281   , 116.555   , 1432.7    , 1309.65   , 1298.67   , 985.156   , 42.39     , 94.9219   , 15.75     , 0         , 0         , 0         , -1.5      , 0.87256   , 0.887941  , 15.75     , 59.9445   , 60        
    7.350, 2989      , 99.9999   , 92.1569   , 105.82    , 117.398   , 1438.55   , 1320.23   , 1302.19   , 985.156   , 41.745    , 94.9219   , 16.5      , 0         , 0         , 0         , -1.5      , 0.871828  , 0.888917  , 15.75     , 60.4445   , 61.0556   
    7.400, 2998.75   , 99.9999   , 95.2942   , 105.727   , 118.195   , 1446.68   , 1325.51   , 1299.96   , 985.156   , 39.295    , 93.3594   , 14.25     , 0         , 0         , 0         , -1.5      , 0.871828  , 0.891115  , 15.75     , 61.0278   , 60.3612   
    7.450, 3019      , 99.9999   , 97.2549   , 105.398   , 118.922   , 1454.53   , 1325.51   , 1295.66   , 985.156   , 41.41     , 94.5313   , 17.25     , 0         , 0         , 0         , -1.5      , 0.871095  , 0.880128  , 15.75     , 61.9167   , 60        
    7.500, 3032      , 99.9999   , 98.0392   , 105.75    , 119.344   , 1459.57   , 1333.44   , 1299.8    , 985.156   , 44.595    , 94.1406   , 16.5      , 0         , 0         , 0         , -1.5      , 0.871095  , 0.881349  , 15.75     , 61.6112   , 62.6945   
    7.550, 3043.5    , 99.9999   , 98.8236   , 106.102   , 120.164   , 1469.1    , 1338.71   , 1303.95   , 985.156   , 45.855    , 93.75     , 17.25     , 0         , 0         , 0         , -1.5      , 0.870363  , 0.890138  , 15.75     , 61.5834   , 63.2778   
    7.600, 3065.75   , 99.9999   , 99.2157   , 106.219   , 120.82    , 1477.03   , 1338.71   , 1305.47   , 985.156   , 41.81     , 92.1875   , 15.75     , 0         , 0         , 0         , -1.5      , 0.870363  , 0.898927  , 15.75     , 63.1112   , 62.6667   
    7.650, 3072.5    , 99.9999   , 99.6079   , 107.016   , 121.5     , 1485.23   , 1338.71   , 1315.08   , 985.156   , 48.83     , 94.5313   , 16.5      , 0         , 0         , 0         , -1.5      , 0.86963   , 0.89673   , 15.75     , 62.6945   , 62.3056   
    7.700, 3091.5    , 99.9999   , 99.6079   , 107.133   , 122.156   , 1493.16   , 1346.64   , 1316.84   , 985.156   , 45.6      , 92.5781   , 16.5      , 0         , 0         , 0         , -1.5      , 0.86963   , 0.888917  , 15.75     , 63.4445   , 64.0834   
    7.750, 3102.25   , 99.9999   , 99.6079   , 107.695   , 123.117   , 1501.17   , 1349.3    , 1320.59   , 985.156   , 48.855    , 94.1406   , 15        , 0         , 0         , 0         , -1.5      , 0.868898  , 0.88672   , 15        , 64.3612   , 63.8056   
    7.800, 3126.5    , 99.9999   , 100       , 107.766   , 123.961   , 1511.33   , 1351.91   , 1321.64   , 985.156   , 47.405    , 92.9688   , 13.5      , 0         , 0         , 0         , -1.5      , 0.868898  , 0.888917  , 15        , 64.4445   , 65.3612   
    7.850, 3141.25   , 99.9999   , 100       , 107.578   , 124.078   , 1513.09   , 1359.84   , 1320.04   , 985.156   , 50.59     , 94.9219   , 14.25     , 0         , 0         , 0         , -1.5      , 0.868165  , 0.883546  , 15        , 65.8889   , 65.3889   
    7.900, 3151.5    , 99.9999   , 100       , 108.328   , 124.734   , 1521.02   , 1365.12   , 1329.22   , 985.156   , 46.985    , 91.7969   , 16.5      , 0         , 0         , 0         , -1.5      , 0.868165  , 0.883546  , 15        , 66.1667   , 66.8889   
    7.950, 3172.75   , 99.9999   , 100       , 108.563   , 125.555   , 1531.09   , 1370.43   , 1332.27   , 985.156   , 51.675    , 94.9219   , 15.75     , 0         , 0         , 0         , -1.5      , 0.867189  , 0.881349  , 15        , 66.8889   , 65.6389   
    8.000, 3188.75   , 99.9999   , 100       , 109.125   , 127.172   , 1550.31   , 1375.7    , 1339.3    , 985.156   , 50.425    , 94.9219   , 16.5      , 0         , 0         , 0         , -1.5      , 0.867189  , 0.878175  , 15        , 67.0278   , 68.0556   
    8.050, 3190.75   , 99.9999   , 100       , 109.055   , 126.844   , 1546.8    , 1378.36   , 1338.83   , 985.156   , 54.385    , 94.9219   , 15.75     , 0         , 0         , 0         , -1.5      , 0.866456  , 0.88672   , 15        , 67.1667   , 66.4723   
    8.100, 3215      , 99.9999   , 100       , 109.406   , 127.57    , 1555.63   , 1380.98   , 1343.24   , 985.156   , 50.12     , 94.9219   , 15        , 0         , 0         , 0         , -1.5      , 0.866456  , 0.879152  , 15        , 67.1667   , 68.8612   
    8.150, 3235.75   , 99.9999   , 100       , 109.453   , 128.039   , 1561.56   , 1386.25   , 1344.18   , 985.156   , 52.615    , 94.9219   , 13.5      , 0         , 0         , 0         , -1.5      , 0.865724  , 0.879152  , 15        , 68.1389   , 68.3056   
    8.200, 3249.75   , 99.9999   , 100       , 109.875   , 128.484   , 1567.19   , 1396.84   , 1349.65   , 985.156   , 55.8      , 94.9219   , 14.25     , 0         , 0         , 0         , -1.5      , 0.865724  , 0.882326  , 15        , 69.8889   , 68.8056   
    8.250, 3267.5    , 99.9999   , 100       , 111.398   , 129.469   , 1575.27   , 1394.18   , 1364.61   , 985.156   , 54.315    , 94.1406   , 15        , 0         , 0         , 0         , -1.5      , 0.864992  , 0.878175  , 15        , 69.5278   , 69.1389   
    8.300, 3281.75   , 99.9999   , 100       , 111.563   , 130.477   , 1587.58   , 1399.49   , 1367.19   , 985.156   , 57.285    , 93.3594   , 16.5      , 0         , 0         , 0         , -1.5      , 0.864992  , 0.870851  , 15        , 69.8889   , 71.0556   
    8.350, 3304.5    , 99.9999   , 100       , 111.563   , 130.664   , 1590.55   , 1407.38   , 1367.97   , 985.156   , 53.495    , 89.4531   , 15        , 0         , 0         , 0         , -1.5      , 0.864259  , 0.868898  , 15        , 71.0556   , 70.4445   
    8.400, 3307.75   , 99.9999   , 100       , 112.453   , 131.273   , 1598.28   , 1410.04   , 1378.91   , 985.156   , 61.505    , 92.9688   , 16.5      , 0         , 0         , 0         , -1.5      , 0.864259  , 0.865236  , 15        , 71.3334   , 73.0001   
