
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 41 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  04.02.2026 01:49:35.056

TimeStamp, fr_w      , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot_w    , plsol_w   , pus_w     , pvdkds_w  , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
    4.500, 1         , 0         , 0.852052  , 0         , 11.25     , 1265.5    , 985.078   , 985.078   , 992.656   , 0.976565  , 0.781252  , 0.546876  , 0.976565  , 46.9922   , 100.641   , 100.969   , 48.5391   , 190       , 4.144     , 0         , 7.84314   , 0         , -7.5      
    4.550, 1         , 0         , 0.852052  , 0         , 10.9722   , 1270.5    , 985.078   , 985.078   , 992.656   , 0.976565  , 0.820315  , 0.566408  , 1.01563   , 46.5938   , 100.969   , 101.156   , 48.4219   , 190       , 4.084     , 0         , 7.84314   , 0         , -8.25     
    4.600, 1         , 0         , 0.852052  , 0         , 11.6667   , 1273.5    , 985.078   , 985.078   , 992.656   , 0.976565  , 0.820315  , 0.566408  , 1.01563   , 46.7344   , 101.156   , 101.273   , 48.2344   , 190       , 4.152     , 0         , 7.84314   , 0         , -8.25     
    4.650, 1         , 0         , 0.852052  , 0         , 11.6667   , 1276      , 985.078   , 985.078   , 990.039   , 0.937502  , 0.781252  , 0.546876  , 0.976565  , 47.0859   , 101.273   , 101.367   , 48.0703   , 190       , 4.244     , 0         , 7.84314   , 0         , -9        
    4.700, 1         , 0         , 0.852296  , 0         , 12.4722   , 1279.25   , 985.078   , 985.078   , 990.039   , 0.937502  , 0.781252  , 0.546876  , 0.976565  , 47.9766   , 101.367   , 101.508   , 47.8125   , 190       , 4.632     , 0         , 7.84314   , 0         , -9.75     
    4.750, 1         , 0         , 0.852296  , 0         , 12.0833   , 1277.75   , 985.078   , 985.078   , 992.656   , 0.976565  , 0.781252  , 0.546876  , 0.976565  , 48.3281   , 101.484   , 101.438   , 47.7188   , 190       , 4.484     , 0         , 7.84314   , 0         , -9.75     
    4.800, 1         , 0         , 0.852296  , 0         , 11.8611   , 1274.5    , 985.078   , 985.078   , 992.656   , 0.976565  , 0.781252  , 0.546876  , 0.976565  , 48.3516   , 101.414   , 101.32    , 47.5781   , 190       , 4.376     , 0         , 7.84314   , 0         , -9.75     
    4.850, 1         , 0         , 0.852296  , 0         , 11.6389   , 1268.5    , 985.078   , 985.078   , 990.039   , 0.937502  , 0.820315  , 0.566408  , 0.976565  , 48.4922   , 101.297   , 101.086   , 47.6016   , 190       , 4.416     , 0         , 7.84314   , 0         , -9.75     
    4.900, 1         , 0         , 0.852296  , 0         , 12.1111   , 1254      , 985.078   , 985.078   , 992.656   , 0.937502  , 0.820315  , 0.566408  , 0.976565  , 48.7734   , 101.039   , 100.523   , 47.8594   , 195       , 4.592     , 0         , 7.45098   , 0         , -9        
    4.950, 1         , 0         , 0.852296  , 0         , 11.4167   , 1253      , 985.078   , 985.078   , 992.656   , 0.976565  , 0.781252  , 0.585939  , 0.937502  , 48.6094   , 100.523   , 100.477   , 47.9297   , 195       , 4.344     , 0         , 7.45098   , 0         , -9        
    5.000, 1         , 0         , 0.852296  , 0         , 12.0556   , 1245      , 985.078   , 985.078   , 992.656   , 0.976565  , 0.781252  , 0.585939  , 0.937502  , 48.6328   , 100.43    , 100.172   , 48.0234   , 195       , 4.572     , 0         , 7.45098   , 0         , -8.25     
    5.050, 1         , 0         , 0.852296  , 0         , 12.0556   , 1244.25   , 985.078   , 985.078   , 992.656   , 0.937502  , 0.781252  , 0.585939  , 0.976565  , 49.125    , 100.172   , 100.148   , 48.1406   , 195       , 4.592     , 0         , 7.45098   , 0         , -8.25     
    5.100, 1         , 0         , 0.852296  , 0         , 11.9167   , 1239      , 985.078   , 985.078   , 992.656   , 0.937502  , 0.781252  , 0.585939  , 0.976565  , 49.1484   , 100.125   , 99.9375   , 48.2344   , 200       , 4.596     , 0         , 7.45098   , 0         , -8.25     
    5.150, 1         , 0         , 0.852296  , 0         , 12.3889   , 1239.75   , 985.078   , 985.078   , 992.656   , 0.937502  , 0.781252  , 0.566408  , 1.01563   , 49.7109   , 99.9375   , 99.9844   , 48.3281   , 200       , 4.8       , 0         , 7.45098   , 0         , -9        
    5.200, 1         , 0         , 0.852296  , 0         , 11.3611   , 1235.25   , 985.078   , 985.078   , 992.656   , 0.937502  , 0.781252  , 0.566408  , 1.01563   , 49.5703   , 99.9609   , 99.7969   , 48.3516   , 200       , 4.4       , 0         , 7.45098   , 0         , -8.25     
    5.250, 1         , 0         , 0.852296  , 0         , 11.6389   , 1228.75   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.546876  , 0.976565  , 49.4766   , 99.7734   , 99.5625   , 48.5859   , 200       , 4.488     , 0         , 7.45098   , 0         , -8.25     
    5.300, 1         , 0         , 0.852296  , 0         , 11.8333   , 1230.25   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.546876  , 0.976565  , 49.5234   , 99.5391   , 99.4922   , 48.8438   , 200       , 4.536     , 0         , 7.45098   , 0         , -8.25     
    5.350, 1         , 0         , 0.852296  , 0         , 11.5278   , 1227.25   , 985.078   , 985.078   , 992.656   , 0.937502  , 0.820315  , 0.527345  , 0.976565  , 49.5938   , 99.5156   , 99.6563   , 48.75     , 200       , 4.444     , 0         , 7.45098   , 0         , -8.25     
    5.400, 1         , 0         , 0.852296  , 0         , 10.9167   , 1219      , 985.078   , 985.078   , 992.656   , 0.937502  , 0.820315  , 0.527345  , 0.976565  , 49.1484   , 99.6094   , 99.2578   , 48.9609   , 200       , 4.296     , 0         , 7.45098   , 0         , -6.75     
    5.450, 1         , 0         , 0.852296  , 0         , 11.6389   , 1229.5    , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.527345  , 0.937502  , 48.9375   , 99.2578   , 99.5859   , 49.2188   , 200       , 4.388     , 0         , 7.45098   , 0         , -6.75     
    5.500, 1         , 0         , 0.852296  , 0         , 11.8333   , 1243      , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.527345  , 0.937502  , 49.1719   , 99.6328   , 100.102   , 49.0078   , 205       , 4.448     , 0         , 7.45098   , 0         , -8.25     
    5.550, 1         , 0         , 0.852296  , 0         , 11        , 1247.25   , 985.078   , 985.078   , 992.656   , 0.859377  , 0.742189  , 0.546876  , 0.89844   , 48.5859   , 100.102   , 100.266   , 48.7031   , 205       , 4.236     , 0         , 7.45098   , 0         , -8.25     
    5.600, 1         , 0         , 0.852296  , 0         , 10.9722   , 1243      , 985.078   , 985.078   , 992.656   , 0.859377  , 0.742189  , 0.546876  , 0.89844   , 48.0703   , 100.219   , 100.102   , 48.6563   , 205       , 4.176     , 0         , 7.45098   , 0         , -7.5      
    5.650, 1         , 0         , 0.852296  , 0         , 11.25     , 1245.75   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.527345  , 0.937502  , 47.8125   , 100.102   , 100.219   , 48.7266   , 205       , 4.18      , 0         , 7.45098   , 0         , -7.5      
    5.700, 1         , 0         , 0.852296  , 0         , 10.9167   , 1252.25   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.527345  , 0.937502  , 47.6953   , 100.219   , 100.453   , 48.6328   , 205       , 4.148     , 0         , 7.45098   , 0         , -7.5      
    5.750, 1         , 0         , 0.852296  , 0         , 11.4167   , 1259.75   , 985.078   , 985.078   , 992.656   , 0.937502  , 0.742189  , 0.527345  , 0.89844   , 47.2031   , 100.453   , 100.758   , 48.4922   , 205       , 4.148     , 0         , 7.45098   , 0         , -7.5      
    5.800, 1         , 0         , 0.852296  , 0         , 11.0833   , 1267.25   , 985.078   , 985.078   , 992.656   , 0.937502  , 0.742189  , 0.527345  , 0.89844   , 47.0391   , 100.758   , 101.039   , 48.2578   , 205       , 4.104     , 0         , 7.45098   , 0         , -8.25     
    5.850, 1         , 0         , 0.852296  , 0         , 11.3056   , 1268      , 985.078   , 985.078   , 990.039   , 0.89844   , 0.781252  , 0.546876  , 0.937502  , 46.8984   , 101.016   , 101.063   , 48.0703   , 205       , 4.12      , 0         , 7.45098   , 0         , -8.25     
    5.900, 1         , 0         , 0.852296  , 0         , 11.3056   , 1266.75   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.546876  , 0.937502  , 46.875    , 101.039   , 101.016   , 47.9531   , 210       , 4.108     , 0         , 7.45098   , 0         , -8.25     
    5.950, 1         , 0         , 0.852296  , 0         , 12.3333   , 1265.25   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.742189  , 0.546876  , 0.937502  , 47.8828   , 100.992   , 100.969   , 47.9297   , 210       , 4.468     , 0         , 7.45098   , 0         , -9        
    6.000, 1         , 0         , 0.852296  , 0         , 11.2222   , 1252.25   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.742189  , 0.546876  , 0.937502  , 48.0469   , 100.945   , 100.781   , 47.9063   , 210       , 4.184     , 0         , 7.45098   , 0         , -9        
    6.050, 1         , 0         , 0.852296  , 0         , 11.6389   , 1253      , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.566408  , 0.89844   , 48.0469   , 100.758   , 100.477   , 48.1641   , 210       , 4.3       , 0         , 7.45098   , 0         , -8.25     
    6.100, 1         , 0         , 0.852296  , 0         , 11.3056   , 1261      , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.566408  , 0.89844   , 48.0938   , 100.5     , 100.805   , 48.0938   , 210       , 4.188     , 0         , 7.45098   , 0         , -9        
    6.150, 1         , 0         , 0.852296  , 0         , 11.8056   , 1262      , 985.078   , 985.078   , 992.656   , 0.89844   , 0.820315  , 0.566408  , 0.859377  , 48.2109   , 100.781   , 100.828   , 47.9063   , 210       , 4.364     , 0         , 7.45098   , 0         , -9        
    6.200, 1         , 0         , 0.852296  , 0         , 11.5      , 1263.25   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.820315  , 0.566408  , 0.859377  , 48.2109   , 100.805   , 100.875   , 47.7891   , 210       , 4.24      , 0         , 7.45098   , 0         , -9        
    6.250, 1         , 0         , 0.852296  , 0         , 11.9445   , 1262.75   , 985.078   , 985.078   , 992.656   , 0.937502  , 0.859377  , 0.546876  , 0.89844   , 48.4688   , 100.852   , 100.852   , 47.7422   , 210       , 4.444     , 0         , 7.45098   , 0         , -9        
    6.300, 1         , 0         , 0.852296  , 0         , 11.5556   , 1267.25   , 985.078   , 985.078   , 992.656   , 0.937502  , 0.859377  , 0.546876  , 0.89844   , 48.2344   , 100.852   , 101.039   , 47.6016   , 215       , 4.264     , 0         , 7.45098   , 0         , -9.75     
    6.350, 1         , 0         , 0.852296  , 0         , 12.1667   , 1263.5    , 985.078   , 985.078   , 992.656   , 0.976565  , 0.89844   , 0.566408  , 0.89844   , 48.4688   , 101.016   , 100.898   , 47.5078   , 215       , 4.512     , 0         , 7.45098   , 0         , -9.75     
    6.400, 1         , 0         , 0.852296  , 0         , 11.6111   , 1257      , 985.078   , 985.078   , 992.656   , 0.976565  , 0.89844   , 0.566408  , 0.89844   , 48.4922   , 100.875   , 100.641   , 47.6016   , 215       , 4.348     , 0         , 7.45098   , 0         , -9        
    6.450, 1         , 0         , 0.852296  , 0         , 12.6389   , 1256      , 985.078   , 985.078   , 992.656   , 0.976565  , 0.859377  , 0.585939  , 0.976565  , 48.9609   , 100.641   , 100.688   , 47.6016   , 215       , 4.788     , 0         , 7.45098   , 0         , -9        
    6.500, 1         , 0         , 0.852296  , 0         , 11.6667   , 1251.25   , 985.078   , 985.078   , 992.656   , 0.976565  , 0.859377  , 0.585939  , 0.976565  , 49.0313   , 100.664   , 100.641   , 47.6016   , 215       , 4.416     , 0         , 7.45098   , 0         , -9.75     
    6.550, 1         , 0         , 0.852296  , 0         , 11.0278   , 1236.75   , 985.078   , 985.078   , 992.656   , 1.01563   , 0.820315  , 0.60547   , 0.937502  , 48.6797   , 100.57    , 99.8672   , 47.7422   , 215       , 4.248     , 0         , 7.45098   , 0         , -9        
    6.600, 1         , 0         , 0.852296  , 0         , 11.6111   , 1225.5    , 985.078   , 985.078   , 992.656   , 1.01563   , 0.820315  , 0.60547   , 0.937502  , 48.7734   , 99.8438   , 99.4219   , 48.1406   , 215       , 4.448     , 0         , 7.45098   , 0         , -8.25     
    6.650, 1         , 0         , 0.852296  , 0         , 11.6945   , 1229.5    , 985.078   , 985.078   , 992.656   , 0.976565  , 0.859377  , 0.625002  , 0.89844   , 49.1953   , 99.4453   , 99.5859   , 48.4453   , 215       , 4.512     , 0         , 7.45098   , 0         , -8.25     
    6.700, 1         , 0         , 0.852296  , 0         , 11.1111   , 1228.5    , 985.078   , 985.078   , 992.656   , 0.976565  , 0.859377  , 0.625002  , 0.89844   , 48.8438   , 99.5625   , 99.5391   , 48.4219   , 220       , 4.252     , 0         , 7.45098   , 0         , -8.25     
    6.750, 1         , 0         , 0.852296  , 0         , 11.6667   , 1233      , 985.078   , 985.078   , 992.656   , 0.937502  , 0.820315  , 0.60547   , 0.89844   , 48.7969   , 99.5391   , 99.7266   , 48.4922   , 220       , 4.408     , 0         , 7.45098   , 0         , -8.25     
    6.800, 1         , 0         , 0.852296  , 0         , 11.1945   , 1237      , 985.078   , 985.078   , 990.039   , 0.937502  , 0.820315  , 0.60547   , 0.89844   , 48.4453   , 99.7266   , 99.8672   , 48.3281   , 220       , 4.248     , 0         , 7.45098   , 0         , -8.25     
    6.850, 1         , 0         , 0.852296  , 0         , 10.1945   , 1232.5    , 985.078   , 985.078   , 992.656   , 0.976565  , 0.859377  , 0.585939  , 0.859377  , 47.6016   , 99.8203   , 99.7031   , 48.4219   , 220       , 4.08      , 0         , 7.05883   , 0         , -8.25     
    6.900, 1         , 0         , 0.852296  , 0         , 11.2778   , 1228.75   , 985.078   , 985.078   , 990.039   , 0.976565  , 0.859377  , 0.585939  , 0.859377  , 47.6953   , 99.6797   , 99.5625   , 48.5859   , 220       , 4.248     , 0         , 7.05883   , 0         , -6.75     
    6.950, 1         , 0         , 0.852296  , 0         , 10.8611   , 1234.25   , 985.078   , 985.078   , 992.656   , 0.937502  , 0.820315  , 0.566408  , 0.89844   , 47.4141   , 99.5625   , 99.7734   , 48.6797   , 220       , 4.124     , 0         , 7.45098   , 0         , -7.5      
    7.000, 1         , 0         , 0.852296  , 0         , 11.5      , 1232      , 985.078   , 985.078   , 992.656   , 0.937502  , 0.820315  , 0.566408  , 0.89844   , 47.6016   , 99.75     , 99.6797   , 48.6328   , 220       , 4.28      , 0         , 7.45098   , 0         , -6.75     
    7.050, 1         , 0         , 0.852296  , 0         , 11.25     , 1234.25   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.546876  , 0.937502  , 47.9766   , 99.6797   , 99.7734   , 48.75     , 220       , 4.26      , 0         , 7.45098   , 0         , -7.5      
    7.100, 1         , 0         , 0.852296  , 0         , 11.0278   , 1234.25   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.781252  , 0.546876  , 0.937502  , 47.8828   , 99.75     , 99.7734   , 48.7734   , 225       , 4.168     , 0         , 7.45098   , 0         , -7.5      
    7.150, 1         , 0         , 0.852296  , 0         , 10.5833   , 1240.5    , 985.078   , 985.078   , 992.656   , 0.89844   , 0.820315  , 0.527345  , 0.89844   , 47.3438   , 99.7734   , 100.008   , 48.7266   , 225       , 4.088     , 0         , 7.45098   , 0         , -7.5      
    7.200, 1         , 0         , 0.852296  , 0         , 10.3333   , 1242.5    , 985.078   , 985.078   , 992.656   , 0.89844   , 0.820315  , 0.527345  , 0.89844   , 46.6875   , 100.008   , 100.078   , 48.6094   , 225       , 3.996     , 0         , 7.45098   , 0         , -6.75     
    7.250, 1         , 0         , 0.852296  , 0         , 11.1111   , 1251.75   , 985.078   , 985.078   , 992.656   , 0.859377  , 0.781252  , 0.546876  , 0.937502  , 46.8281   , 100.078   , 100.242   , 48.6328   , 225       , 4.072     , 0         , 7.45098   , 0         , -6.75     
    7.300, 1         , 0         , 0.852296  , 0         , 11.7222   , 1257.75   , 985.078   , 985.078   , 992.656   , 0.859377  , 0.781252  , 0.546876  , 0.937502  , 46.8984   , 100.242   , 100.594   , 48.3984   , 225       , 4.236     , 0         , 7.45098   , 0         , -7.5      
    7.350, 1         , 0         , 0.852296  , 0         , 11.3611   , 1263.5    , 985.078   , 985.078   , 992.656   , 0.820315  , 0.781252  , 0.527345  , 0.976565  , 47.3438   , 100.594   , 100.898   , 48.2578   , 225       , 4.204     , 0         , 7.45098   , 0         , -8.25     
    7.400, 1         , 0         , 0.852296  , 0         , 11.1667   , 1265.25   , 985.078   , 985.078   , 992.656   , 0.820315  , 0.781252  , 0.527345  , 0.976565  , 47.2266   , 100.875   , 100.969   , 48.0469   , 225       , 4.108     , 0         , 7.45098   , 0         , -8.25     
    7.450, 1         , 0         , 0.852296  , 0         , 11.7222   , 1263.75   , 985.078   , 985.078   , 992.656   , 0.859377  , 0.781252  , 0.546876  , 1.01563   , 47.5313   , 100.945   , 100.898   , 47.9766   , 225       , 4.292     , 0         , 7.45098   , 0         , -8.25     
    7.500, 1         , 0         , 0.852296  , 0         , 11.3889   , 1267      , 985.078   , 985.078   , 992.656   , 0.859377  , 0.781252  , 0.546876  , 1.01563   , 47.4609   , 100.898   , 101.016   , 47.8828   , 230       , 4.152     , 0         , 7.45098   , 0         , -9        
    7.550, 1         , 0         , 0.852296  , 0         , 11.4722   , 1269      , 985.078   , 985.078   , 990.039   , 0.89844   , 0.820315  , 0.527345  , 0.976565  , 47.625    , 101.016   , 101.109   , 47.8125   , 230       , 4.228     , 0         , 7.45098   , 0         , -9        
    7.600, 1         , 0         , 0.852296  , 0         , 12.8333   , 1268.5    , 985.078   , 985.078   , 990.039   , 0.89844   , 0.820315  , 0.527345  , 0.976565  , 48.6094   , 101.086   , 101.086   , 47.625    , 230       , 4.812     , 0         , 7.45098   , 0         , -9        
    7.650, 1         , 0         , 0.852296  , 0         , 11.8056   , 1262.5    , 985.078   , 985.078   , 990.039   , 0.937502  , 0.89844   , 0.546876  , 0.937502  , 48.5391   , 101.063   , 100.852   , 47.625    , 230       , 4.464     , 0         , 7.45098   , 0         , -9.75     
